Landing page,URL,Date,Sessions,Conversions
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/single-use-chromatography-systems.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/single-use-chromatography-systems.html,9/19/23,872,0
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,9/29/23,868,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/17/23,865,0
/document-connect/document-connect.html,https://www.thermofisher.com/document-connect/document-connect.html,10/1/23,864,1
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,9/21/23,861,0
/us/en/home/order.html,https://www.thermofisher.com/us/en/home/order.html,9/14/23,860,1
/uk/en/home.html,https://www.thermofisher.com/uk/en/home.html,9/22/23,858,1
/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,https://www.thermofisher.com/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,9/12/23,857,0
/store/cart,https://www.thermofisher.com/store/cart,9/20/23,856,1
/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,https://www.thermofisher.com/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,9/13/23,854,0
/jp/ja/home.html,https://www.thermofisher.com/jp/ja/home.html,10/6/23,850,0
/uk/en/home.html,https://www.thermofisher.com/uk/en/home.html,9/18/23,844,2
/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,https://www.thermofisher.com/blog/life-in-the-lab/customer-led-innovation-building-the-cts-xenon,9/14/23,844,0
/us/en/home/order.html,https://www.thermofisher.com/us/en/home/order.html,9/18/23,834,1
/store/cart,https://www.thermofisher.com/store/cart,9/26/23,832,2
/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,https://www.thermofisher.com/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,10/4/23,830,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/12/23,828,0
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,9/17/23,826,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/single-use-chromatography-systems.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/single-use-chromatography-systems.html,9/18/23,825,0
/ar/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,https://www.thermofisher.com/ar/es/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,9/28/23,825,0
/jp/ja/home.html,https://www.thermofisher.com/jp/ja/home.html,9/22/23,823,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/13/23,821,0
/store/cart,https://www.thermofisher.com/store/cart,9/12/23,820,0
/us/en/home/order.html,https://www.thermofisher.com/us/en/home/order.html,9/19/23,817,2
/jp/ja/home.html,https://www.thermofisher.com/jp/ja/home.html,9/29/23,815,1
/us/en/home/order.html,https://www.thermofisher.com/us/en/home/order.html,9/13/23,811,7
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/14/23,808,0
/store/orders/history,https://www.thermofisher.com/store/orders/history,10/2/23,808,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/29/23,804,2
/jp/ja/home.html,https://www.thermofisher.com/jp/ja/home.html,9/15/23,804,0
/store/orders/history,https://www.thermofisher.com/store/orders/history,9/16/23,801,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/20/23,799,4
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/20/23,798,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/15/23,789,0
/store/cart,https://www.thermofisher.com/store/cart,9/19/23,784,1
/document-connect/document-connect.html,https://www.thermofisher.com/document-connect/document-connect.html,10/8/23,784,1
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/13/23,783,0
/us/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/us/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,10/2/23,781,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/19/23,779,1
/store/cart,https://www.thermofisher.com/store/cart,9/21/23,778,0
/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,https://www.thermofisher.com/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,10/7/23,778,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/22/23,774,0
/store/orders/history,https://www.thermofisher.com/store/orders/history,9/29/23,768,0
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,10/7/23,764,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/17/23,761,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/21/23,760,0
/store/cart,https://www.thermofisher.com/store/cart,10/5/23,759,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/19/23,758,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/22/23,757,2
/uk/en/home.html,https://www.thermofisher.com/uk/en/home.html,10/9/23,757,1
/us/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/us/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,9/25/23,756,0
/store/cart,https://www.thermofisher.com/store/cart,9/25/23,754,2
/store/cart,https://www.thermofisher.com/store/cart,9/14/23,753,2
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,10/6/23,747,0
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,9/30/23,744,1
/store/cart,https://www.thermofisher.com/store/cart,9/27/23,744,0
/store/cart,https://www.thermofisher.com/store/cart,9/18/23,743,3
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/12/23,742,1
/us/en/home/order.html,https://www.thermofisher.com/us/en/home/order.html,9/15/23,737,3
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,10/1/23,737,0
/de/de/home.html,https://www.thermofisher.com/de/de/home.html,10/4/23,736,2
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,9/12/23,733,0
/de/de/home.html,https://www.thermofisher.com/de/de/home.html,10/5/23,732,3
/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,https://www.thermofisher.com/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,10/8/23,729,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,9/18/23,728,1
/store/orders/solu/details,https://www.thermofisher.com/store/orders/solu/details,9/26/23,726,0
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,9/14/23,721,0
/store/cart,https://www.thermofisher.com/store/cart,10/4/23,721,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,9/19/23,718,0
/ie/en/home.html,https://www.thermofisher.com/ie/en/home.html,9/27/23,718,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,9/14/23,715,3
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,10/3/23,713,0
/order/fluorescence-spectraviewer,https://www.thermofisher.com/order/fluorescence-spectraviewer,10/4/23,712,0
/store/orders/history,https://www.thermofisher.com/store/orders/history,10/4/23,712,0
/store/cart,https://www.thermofisher.com/store/cart,9/28/23,708,3
/ie/en/home.html,https://www.thermofisher.com/ie/en/home.html,9/25/23,706,0
/blog/life-in-the-lab/sorting-the-chaos-of-cancer,https://www.thermofisher.com/blog/life-in-the-lab/sorting-the-chaos-of-cancer,10/4/23,705,0
/store/cart,https://www.thermofisher.com/store/cart,10/3/23,701,0
/store/cart,https://www.thermofisher.com/store/cart,9/13/23,699,1
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,9/22/23,698,2
/ie/en/home.html,https://www.thermofisher.com/ie/en/home.html,9/26/23,698,0
/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,https://www.thermofisher.com/blog/life-in-the-lab/what-is-car-nk-therapy-and-is-it-the-off-the-shelf-solution-the-cancer-research-field-needs,10/7/23,698,0
/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,https://www.thermofisher.com/ar/es/home/global/forms/life-science/ebook-human-microbiome-frontier.html,10/6/23,694,0
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,9/23/23,692,0
/store/orders/solu/details,https://www.thermofisher.com/store/orders/solu/details,9/25/23,689,0
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,9/28/23,688,0
/in/en/home.html,https://www.thermofisher.com/in/en/home.html,10/6/23,683,1
/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,https://www.thermofisher.com/blog/life-in-the-lab/how-your-instruments-get-a-second-life-empowering-other-scientists,10/9/23,682,0
/kr/ko/home.html,https://www.thermofisher.com/kr/ko/home.html,10/1/23,681,1
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,9/20/23,676,0
/store/orders/solu/details,https://www.thermofisher.com/store/orders/solu/details,9/21/23,675,0
/blog/life-in-the-lab/sorting-the-chaos-of-cancer,https://www.thermofisher.com/blog/life-in-the-lab/sorting-the-chaos-of-cancer,10/6/23,675,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/21/23,674,0
/ar/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,10/5/23,674,0
/ar/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/rna-extraction/rna-types/total-rna-extraction/cells-to-ct-kits.html,10/8/23,671,0
/ar/es/home/global/page-not-available.html,https://www.thermofisher.com/ar/es/home/global/page-not-available.html,10/3/23,670,0
/store/cart,https://www.thermofisher.com/store/cart,9/22/23,669,1
/uk/en/home.html,https://www.thermofisher.com/uk/en/home.html,9/15/23,665,2
/store/orders/solu/details,https://www.thermofisher.com/store/orders/solu/details,9/27/23,665,1
/uk/en/error404.html,https://www.thermofisher.com/uk/en/error404.html,9/20/23,665,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/single-use-equipment/centrifuge-system.html,9/20/23,664,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/rigid-containment.html,9/20/23,663,0
/br/en/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,https://www.thermofisher.com/br/en/home/life-science/protein-biology/protein-assays-analysis/protein-assays.html,9/17/23,662,0
/store/orders/history,https://www.thermofisher.com/store/orders/history,10/1/23,661,0
/blog/materials/advancing-clean-energy-through-electron-microscope-technology,https://www.thermofisher.com/blog/materials/advancing-clean-energy-through-electron-microscope-technology,9/12/23,660,0
